date,symbol,rate
2023-05-10,ZAR,20.5
2023-05-11,AUD,1.6226
2023-05-11,BGN,1.9558
2023-05-11,BRL,5.4218
2023-05-11,CAD,1.4672
2023-05-11,CHF,0.9758
2023-05-11,CNY,7.5817
2023-05-11,CZK,23.488
2023-05-11,DKK,7.4484
2023-05-11,GBP,0.86795
2023-05-11,HKD,8.5671
2023-05-11,HUF,371.45
2023-05-11,IDR,16079.0
2023-05-11,ILS,3.9869
2023-05-11,INR,89.69
2023-05-11,ISK,149.9
2023-05-11,JPY,146.54
2023-05-11,KRW,1451.78
2023-05-11,MXN,19.2241
2023-05-11,MYR,4.8775
2023-05-11,NOK,11.518
2023-05-11,NZD,1.7228
2023-05-11,PHP,60.859
2023-05-11,PLN,4.5238
2023-05-11,RON,4.9322
2023-05-11,SEK,11.2184
2023-05-11,SGD,1.451
2023-05-11,THB,36.796
2023-05-11,TRY,21.378
2023-05-11,USD,1.093
2023-05-11,ZAR,20.748
2023-05-12,AUD,1.631
2023-05-12,BGN,1.9558
2023-05-12,BRL,5.3844
2023-05-12,CAD,1.4702
2023-05-12,CHF,0.9744
2023-05-12,CNY,7.5722
2023-05-12,CZK,23.606
2023-05-12,DKK,7.4484
2023-05-12,GBP,0.8702
2023-05-12,HKD,8.5425
2023-05-12,HUF,370.98
2023-05-12,IDR,16130.0
2023-05-12,ILS,3.9695
2023-05-12,INR,89.52
2023-05-12,ISK,150.3
2023-05-12,JPY,147.02
2023-05-12,KRW,1455.02
2023-05-12,MXN,19.2067
2023-05-12,MYR,4.8785
2023-05-12,NOK,11.631
2023-05-12,NZD,1.7503
2023-05-12,PHP,60.804
2023-05-12,PLN,4.5343
2023-05-12,RON,4.9318
2023-05-12,SEK,11.2425
2023-05-12,SGD,1.4534
2023-05-12,THB,37.022
2023-05-12,TRY,21.359
2023-05-12,USD,1.0892
2023-05-12,ZAR,20.943
2023-05-15,AUD,1.6261
2023-05-15,BGN,1.9558
2023-05-15,BRL,5.3431
2023-05-15,CAD,1.4684
2023-05-15,CHF,0.9747
2023-05-15,CNY,7.5621
2023-05-15,CZK,23.574
2023-05-15,DKK,7.4471
2023-05-15,GBP,0.86943
2023-05-15,HKD,8.525
2023-05-15,HUF,369.3
2023-05-15,IDR,16090.0
2023-05-15,ILS,3.9776
2023-05-15,INR,89.5
2023-05-15,ISK,150.9
2023-05-15,JPY,148.15
2023-05-15,KRW,1453.79
2023-05-15,MXN,19.0872
2023-05-15,MYR,4.8915
2023-05-15,NOK,11.583
2023-05-15,NZD,1.7494
2023-05-15,PHP,60.984
2023-05-15,PLN,4.5078
2023-05-15,RON,4.9375
2023-05-15,SEK,11.2905
2023-05-15,SGD,1.4548
2023-05-15,THB,36.772
2023-05-15,TRY,21.39
2023-05-15,USD,1.0876
2023-05-15,ZAR,20.75
2023-05-16,AUD,1.6307
2023-05-16,BGN,1.9558
2023-05-16,BRL,5.334
2023-05-16,CAD,1.4652
2023-05-16,CHF,0.9732
2023-05-16,CNY,7.5793
2023-05-16,CZK,23.675
2023-05-16,DKK,7.4468
2023-05-16,GBP,0.86938
2023-05-16,HKD,8.5293
2023-05-16,HUF,369.2
2023-05-16,IDR,16132.0
2023-05-16,ILS,3.9855
2023-05-16,INR,89.47
2023-05-16,ISK,150.9
2023-05-16,JPY,147.89
2023-05-16,KRW,1458.78
2023-05-16,MXN,18.9822
2023-05-16,MYR,4.8954
2023-05-16,NOK,11.613
2023-05-16,NZD,1.7428
2023-05-16,PHP,61.001
2023-05-16,PLN,4.4865
2023-05-16,RON,4.9478
2023-05-16,SEK,11.2765
2023-05-16,SGD,1.4545
2023-05-16,THB,36.963
2023-05-16,TRY,21.442
2023-05-16,USD,1.0881
2023-05-16,ZAR,20.75
2023-05-17,AUD,1.6273
2023-05-17,BGN,1.9558
2023-05-17,BRL,5.3728
2023-05-17,CAD,1.4609
2023-05-17,CHF,0.9746
2023-05-17,CNY,7.5762
2023-05-17,CZK,23.632
2023-05-17,DKK,7.4476
2023-05-17,GBP,0.86895
2023-05-17,HKD,8.4788
2023-05-17,HUF,371.25
2023-05-17,IDR,16118.0
2023-05-17,ILS,3.9493
2023-05-17,INR,89.19
2023-05-17,ISK,152.1
2023-05-17,JPY,148.31
2023-05-17,KRW,1448.48
2023-05-17,MXN,19.0493
2023-05-17,MYR,4.9001
2023-05-17,NOK,11.7295
2023-05-17,NZD,1.7313
2023-05-17,PHP,60.793
2023-05-17,PLN,4.507
2023-05-17,RON,4.9605
2023-05-17,SEK,11.325
2023-05-17,SGD,1.4542
2023-05-17,THB,37.106
2023-05-17,TRY,21.396
2023-05-17,USD,1.0829
2023-05-17,ZAR,20.879
2023-05-18,AUD,1.6285
2023-05-18,BGN,1.9558
2023-05-18,BRL,5.3612
2023-05-18,CAD,1.4568
2023-05-18,CHF,0.9735
2023-05-18,CNY,7.5983
2023-05-18,CZK,23.683
2023-05-18,DKK,7.4477
2023-05-18,GBP,0.8689
2023-05-18,HKD,8.464
2023-05-18,HUF,373.87
2023-05-18,IDR,16089.0
2023-05-18,ILS,3.9349
2023-05-18,INR,89.29
2023-05-18,ISK,151.5
2023-05-18,JPY,149.08
2023-05-18,KRW,1442.07
2023-05-18,MXN,19.146
2023-05-18,MYR,4.9053
2023-05-18,NOK,11.737
2023-05-18,NZD,1.7323
2023-05-18,PHP,60.324
2023-05-18,PLN,4.543
2023-05-18,RON,4.9708
2023-05-18,SEK,11.3609
2023-05-18,SGD,1.4544
2023-05-18,THB,37.116
2023-05-18,TRY,21.396
2023-05-18,USD,1.0813
2023-05-18,ZAR,20.969
2023-05-19,AUD,1.6231
2023-05-19,BGN,1.9558
2023-05-19,BRL,5.3554
2023-05-19,CAD,1.4575
2023-05-19,CHF,0.9738
2023-05-19,CNY,7.5766
2023-05-19,CZK,23.764
2023-05-19,DKK,7.4481
2023-05-19,GBP,0.8684
2023-05-19,HKD,8.4494
2023-05-19,HUF,376.73
2023-05-19,IDR,16129.0
2023-05-19,ILS,3.9338
2023-05-19,INR,89.42
2023-05-19,ISK,151.3
2023-05-19,JPY,149.55
2023-05-19,KRW,1432.76
2023-05-19,MXN,19.085
2023-05-19,MYR,4.9052
2023-05-19,NOK,11.701
2023-05-19,NZD,1.7206
2023-05-19,PHP,60.26
2023-05-19,PLN,4.5205
2023-05-19,RON,4.9783
2023-05-19,SEK,11.3695
2023-05-19,SGD,1.4538
2023-05-19,THB,37.169
2023-05-19,TRY,21.409
2023-05-19,USD,1.0808
2023-05-19,ZAR,20.885
2023-05-22,AUD,1.6294
2023-05-22,BGN,1.9558
2023-05-22,BRL,5.4056
2023-05-22,CAD,1.4618
2023-05-22,CHF,0.97
2023-05-22,CNY,7.6067
2023-05-22,CZK,23.676
2023-05-22,DKK,7.4478
2023-05-22,GBP,0.86846
2023-05-22,HKD,8.4696
2023-05-22,HUF,374.73
2023-05-22,IDR,16100.0
2023-05-22,ILS,3.9552
2023-05-22,INR,89.67
2023-05-22,ISK,151.3
2023-05-22,JPY,149.64
2023-05-22,KRW,1423.76
2023-05-22,MXN,19.3742
2023-05-22,MYR,4.9218
2023-05-22,NOK,11.7765
2023-05-22,NZD,1.7232
2023-05-22,PHP,60.353
2023-05-22,PLN,4.5133
2023-05-22,RON,4.9737
2023-05-22,SEK,11.3765
2023-05-22,SGD,1.4554
2023-05-22,THB,37.282
2023-05-22,TRY,21.463
2023-05-22,USD,1.0822
2023-05-22,ZAR,20.914
2023-05-23,AUD,1.6282
2023-05-23,BGN,1.9558
2023-05-23,BRL,5.3649
2023-05-23,CAD,1.4571
2023-05-23,CHF,0.9718
2023-05-23,CNY,7.6039
2023-05-23,CZK,23.681
2023-05-23,DKK,7.4475
2023-05-23,GBP,0.86993
2023-05-23,HKD,8.448
2023-05-23,HUF,376.45
2023-05-23,IDR,16043.0
2023-05-23,ILS,3.9756
2023-05-23,INR,89.27
2023-05-23,ISK,151.3
2023-05-23,JPY,149.2
2023-05-23,KRW,1422.75
2023-05-23,MXN,19.3225
2023-05-23,MYR,4.926
2023-05-23,NOK,11.792
2023-05-23,NZD,1.7246
2023-05-23,PHP,60.052
2023-05-23,PLN,4.5018
2023-05-23,RON,4.972
2023-05-23,SEK,11.4494
2023-05-23,SGD,1.4527
2023-05-23,THB,37.435
2023-05-23,TRY,21.399
2023-05-23,USD,1.0779
2023-05-23,ZAR,20.792
2023-05-24,AUD,1.6402
2023-05-24,BGN,1.9558
2023-05-24,BRL,5.3397
2023-05-24,CAD,1.46
2023-05-24,CHF,0.9732
2023-05-24,CNY,7.6005
2023-05-24,CZK,23.671
2023-05-24,DKK,7.4477
2023-05-24,GBP,0.86993
2023-05-24,HKD,8.4462
2023-05-24,HUF,372.7
2023-05-24,IDR,16064.0
2023-05-24,ILS,4.0095
2023-05-24,INR,89.15
2023-05-24,ISK,151.3
2023-05-24,JPY,149.3
2023-05-24,KRW,1421.92
2023-05-24,MXN,19.2493
2023-05-24,MYR,4.9536
2023-05-24,NOK,11.8175
2023-05-24,NZD,1.7582
2023-05-24,PHP,60.068
2023-05-24,PLN,4.49
2023-05-24,RON,4.9614
2023-05-24,SEK,11.5103
2023-05-24,SGD,1.4526
2023-05-24,THB,37.171
2023-05-24,TRY,21.449
2023-05-24,USD,1.0785
2023-05-24,ZAR,20.748
2023-05-25,AUD,1.6443
2023-05-25,BGN,1.9558
2023-05-25,BRL,5.332
2023-05-25,CAD,1.4599
2023-05-25,CHF,0.9708
2023-05-25,CNY,7.5891
2023-05-25,CZK,23.645
2023-05-25,DKK,7.4502
2023-05-25,GBP,0.86793
2023-05-25,HKD,8.4092
2023-05-25,HUF,372.3
2023-05-25,IDR,16041.0
2023-05-25,ILS,3.9894
2023-05-25,INR,88.81
2023-05-25,ISK,150.7
2023-05-25,JPY,149.63
2023-05-25,KRW,1424.3
2023-05-25,MXN,19.0797
2023-05-25,MYR,4.9655
2023-05-25,NOK,11.7695
2023-05-25,NZD,1.7655
2023-05-25,PHP,60.132
2023-05-25,PLN,4.511
2023-05-25,RON,4.9495
2023-05-25,SEK,11.549
2023-05-25,SGD,1.4515
2023-05-25,THB,37.154
2023-05-25,TRY,21.394
2023-05-25,USD,1.0735
2023-05-25,ZAR,20.747
2023-05-26,AUD,1.6439
2023-05-26,BGN,1.9558
2023-05-26,BRL,5.3878
2023-05-26,CAD,1.463
2023-05-26,CHF,0.9707
2023-05-26,CNY,7.5874
2023-05-26,CZK,23.648
2023-05-26,DKK,7.4489
2023-05-26,GBP,0.86813
2023-05-26,HKD,8.423
2023-05-26,HUF,371.61
2023-05-26,IDR,16086.0
2023-05-26,ILS,4.018
2023-05-26,INR,88.8
2023-05-26,ISK,149.5
2023-05-26,JPY,150.24
2023-05-26,KRW,1425.46
2023-05-26,MXN,19.069
2023-05-26,MYR,4.9465
2023-05-26,NOK,11.8218
2023-05-26,NZD,1.7656
2023-05-26,PHP,60.011
2023-05-26,PLN,4.5354
2023-05-26,RON,4.9572
2023-05-26,SEK,11.528
2023-05-26,SGD,1.452
2023-05-26,THB,37.263
2023-05-26,TRY,21.534
2023-05-26,USD,1.0751
2023-05-26,ZAR,21.015
2023-05-29,AUD,1.6384
2023-05-29,BGN,1.9558
2023-05-29,BRL,5.346
2023-05-29,CAD,1.4564
2023-05-29,CHF,0.9683
2023-05-29,CNY,7.582
2023-05-29,CZK,23.693
2023-05-29,DKK,7.4492
2023-05-29,GBP,0.86805
2023-05-29,HKD,8.39
2023-05-29,HUF,371.45
2023-05-29,IDR,16030.0
2023-05-29,ILS,3.9858
2023-05-29,INR,88.52
2023-05-29,ISK,149.3
2023-05-29,JPY,150.29
2023-05-29,KRW,1417.96
2023-05-29,MXN,18.8519
2023-05-29,MYR,4.9343
2023-05-29,NOK,11.9175
2023-05-29,NZD,1.7676
2023-05-29,PHP,60.077
2023-05-29,PLN,4.52
2023-05-29,RON,4.96
2023-05-29,SEK,11.5956
2023-05-29,SGD,1.4499
2023-05-29,THB,37.235
2023-05-29,TRY,21.539
2023-05-29,USD,1.0715
2023-05-29,ZAR,21.061
2023-05-30,AUD,1.6397
2023-05-30,BGN,1.9558
2023-05-30,BRL,5.3756
2023-05-30,CAD,1.4586
2023-05-30,CHF,0.969
2023-05-30,CNY,7.599
2023-05-30,CZK,23.709
2023-05-30,DKK,7.4486
2023-05-30,GBP,0.86365
2023-05-30,HKD,8.4158
2023-05-30,HUF,370.4
2023-05-30,IDR,16086.0
2023-05-30,ILS,3.989
2023-05-30,INR,88.8
2023-05-30,ISK,149.3
2023-05-30,JPY,150.01
2023-05-30,KRW,1415.24
2023-05-30,MXN,18.8465
2023-05-30,MYR,4.9439
2023-05-30,NOK,11.8745
2023-05-30,NZD,1.7716
2023-05-30,PHP,60.474
2023-05-30,PLN,4.5235
2023-05-30,RON,4.963
2023-05-30,SEK,11.634
2023-05-30,SGD,1.45
2023-05-30,THB,37.26
2023-05-30,TRY,21.912
2023-05-30,USD,1.0744
2023-05-30,ZAR,21.127
2023-05-31,AUD,1.6497
2023-05-31,BGN,1.9558
2023-05-31,BRL,5.4288
2023-05-31,CAD,1.4582
2023-05-31,CHF,0.9724
2023-05-31,CNY,7.5926
2023-05-31,CZK,23.741
2023-05-31,DKK,7.448
2023-05-31,GBP,0.86405
2023-05-31,HKD,8.3696
2023-05-31,HUF,370.85
2023-05-31,IDR,16030.0
2023-05-31,ILS,3.9713
2023-05-31,INR,88.34
2023-05-31,ISK,149.7
2023-05-31,JPY,149.13
2023-05-31,KRW,1416.29
2023-05-31,MXN,18.9263
2023-05-31,MYR,4.9307
2023-05-31,NOK,12.0045
2023-05-31,NZD,1.7793
2023-05-31,PHP,60.053
2023-05-31,PLN,4.5368
2023-05-31,RON,4.9695
2023-05-31,SEK,11.6278
2023-05-31,SGD,1.4467
2023-05-31,THB,37.134
2023-05-31,TRY,22.132
2023-05-31,USD,1.0683
2023-05-31,ZAR,21.135
